tag_id,tag_similar_id,tag_name,tag_similar_word
L2_53,S608,低血糖,中低血糖反应
L2_53,S609,低血糖,苏木杰现象
L2_53,S610,低血糖,苏木杰
L2_53,S611,低血糖,低血糖症
L2_54,S612,生活方式,生活方式
L2_54,S613,生活方式,吸烟
L2_54,S614,生活方式,起床
L2_54,S615,生活方式,生活压力
L2_54,S616,生活方式,睡觉太早
L2_54,S617,生活方式,保暖术
L2_54,S618,生活方式,稳定情绪
L2_55,S619,饮食,饮食
L2_55,S620,饮食,饮酒
L2_55,S621,饮食,碳水化合物饮食
L2_55,S622,饮食,健康饮食结构
L2_55,S623,饮食,饮食篇
L2_55,S624,饮食,饮食失调
L2_55,S625,饮食,膳食
L2_55,S626,饮食,营养素
L2_55,S627,饮食,维生素D
L2_55,S628,饮食,25-(OH)D
L2_55,S629,饮食,高脂奶制品
L2_55,S630,饮食,饱和脂肪酸
L2_55,S631,饮食,多吃鸡蛋
L2_55,S632,饮食,盐吃多了
L2_55,S633,饮食,益生菌
L2_55,S634,饮食,低脂饮食
L2_55,S635,饮食,食物
L2_55,S636,饮食,饥饿
L2_55,S637,饮食,咖啡
L2_55,S638,饮食,DASH饮食
L2_55,S639,饮食,补还是不补
L2_55,S640,饮食,生素B1缺乏症
L2_55,S641,饮食,维生素
L2_55,S642,饮食,进食顺序
L2_55,S643,饮食,大豆制品
L2_55,S644,饮食,含糖饮料
L2_55,S645,饮食,营养过剩
L2_56,S646,营养,营养
L2_56,S647,营养,调整饮食
L2_56,S648,营养,补钙
L2_56,S649,营养,营养品
L2_56,S650,营养,微量元素
L2_56,S651,营养,叶酸
L2_57,S652,运动,运动
L2_57,S653,运动,久坐
L2_57,S654,运动,动动更健康
L2_57,S655,运动,FITT
L2_57,S656,运动,运动处方
L2_57,S657,运动,餐后运动
L2_57,S658,运动,锻炼
L2_58,S659,手术治疗,胃旁路术
L2_58,S660,手术治疗,胃束带术
L2_58,S661,手术治疗,腹内迷走神经阻滞(VBLOC疗法
L2_58,S662,手术治疗,糖尿病手术
L2_59,S663,治疗方案应用,治疗方案应用
L2_59,S664,治疗方案应用,治疗方案探讨
L2_59,S665,治疗方案应用,治疗方案讨论
L2_59,S666,治疗方案应用,治疗讨论
L2_59,S667,治疗方案应用,治疗药物
L2_59,S668,治疗方案应用,治疗影响
L2_59,S669,治疗方案应用,治疗中
L2_59,S670,治疗方案应用,综合治疗
L2_59,S671,治疗方案应用,常用药物
L2_59,S672,治疗方案应用,方案联合用药
L2_59,S673,治疗方案应用,方案探讨
L2_59,S674,治疗方案应用,方案调整
L2_59,S675,治疗方案应用,降糖方案
L2_59,S676,治疗方案应用,降糖方案探讨
L2_59,S677,治疗方案应用,降糖方案调整
L2_59,S678,治疗方案应用,降糖方案选择
L2_59,S679,治疗方案应用,血糖管理方案
L2_59,S680,治疗方案应用,调整方案
L2_59,S681,治疗方案应用,临床用药指导
L2_59,S682,治疗方案应用,用药说明
L2_59,S683,治疗方案应用,原因治疗
L2_59,S684,治疗方案应用,对症治疗
L2_59,S685,治疗方案应用,气阴两虚兼血瘀型
L2_59,S686,治疗方案应用,降糖
L2_59,S687,治疗方案应用,降血糖
L2_59,S688,治疗方案应用,降糖药物
L2_59,S689,治疗方案应用,降糖药物处方流程
L2_59,S690,治疗方案应用,降糖药物应用
L2_59,S691,治疗方案应用,选择降糖药
L2_59,S692,治疗方案应用,选用原则
L2_59,S693,治疗方案应用,临床应用
L2_59,S694,治疗方案应用,临床中应用
L2_59,S695,治疗方案应用,药物处方
L2_59,S696,治疗方案应用,药物方法学
L2_59,S697,治疗方案应用,药物干预
L2_59,S698,治疗方案应用,药物篇
L2_59,S699,治疗方案应用,应用技巧
L2_59,S700,治疗方案应用,应用可行性
L2_59,S701,治疗方案应用,用法
L2_59,S702,治疗方案应用,获益
L2_59,S703,治疗方案应用,对症治疗
L2_59,S704,治疗方案应用,降糖治疗
L2_59,S705,治疗方案应用,降糖治疗选择
L2_59,S706,治疗方案应用,内科治疗
L2_59,S707,治疗方案应用,序贯治疗
L2_59,S708,治疗方案应用,治疗糖尿病患者
L2_59,S709,治疗方案应用,应用技巧
L2_59,S710,治疗方案应用,降糖用药
L2_59,S711,治疗方案应用,血糖升高
L2_59,S712,治疗方案应用,口服药降糖
L2_59,S713,治疗方案应用,黄昏现象
L2_59,S714,治疗方案应用,联用
L2_59,S715,治疗方案应用,治疗方案
L2_59,S716,治疗方案应用,糖尿病治疗
L2_59,S717,治疗方案应用,糖尿病的治疗
L2_59,S718,治疗方案应用,口服药联合治疗
L2_59,S719,治疗方案应用,用药方案
L2_59,S720,治疗方案应用,个体化
L2_59,S721,治疗方案应用,降糖药
L2_59,S722,治疗方案应用,门诊调糖
L2_59,S723,治疗方案应用,胰岛素替代
L2_59,S724,治疗方案应用,增敏治疗
L2_60,S725,用药剂量,剂量
L2_60,S726,用药剂量,剂量调整
L2_60,S727,用药剂量,用量
L2_60,S728,用药剂量,BID
L2_61,S729,糖尿病管理,临床管理
L2_61,S730,糖尿病管理,糖尿病教育
L2_61,S731,糖尿病管理,高血糖
L2_61,S732,糖尿病管理,高血糖管理
L2_61,S733,糖尿病管理,慢病管理
L2_61,S734,糖尿病管理,慢性病健康管理
L2_61,S735,糖尿病管理,规范化管理
L2_61,S736,糖尿病管理,血糖管理
L2_61,S737,糖尿病管理,血糖控制
L2_61,S738,糖尿病管理,血糖控制目标
L2_61,S739,糖尿病管理,血糖升高
L2_61,S740,糖尿病管理,漏服
L2_61,S741,糖尿病管理,漏打
L2_61,S742,糖尿病管理,糖尿病管家系统
L2_61,S743,糖尿病管理,糖尿病自我管理
L2_61,S744,糖尿病管理,规范管理
L2_61,S745,糖尿病管理,吃盐
L2_61,S746,糖尿病管理,五驾马车
L2_61,S747,糖尿病管理,糖尿病管理
L2_62,S748,二甲双胍,二甲双胍
L2_62,S749,二甲双胍,格华止
L2_62,S750,二甲双胍,Metformin
L2_62,S751,二甲双胍,安多可
L2_62,S752,二甲双胍,佰思平
L2_62,S753,二甲双胍,倍顺
L2_62,S754,二甲双胍,卜可
L2_62,S755,二甲双胍,德艾欣
L2_62,S756,二甲双胍,迪化糖
L2_62,S757,二甲双胍,都乐宁
L2_62,S758,二甲双胍,格华止
L2_62,S759,二甲双胍,弘飞康
L2_62,S760,二甲双胍,将唐君
L2_62,S761,二甲双胍,降力舒
L2_62,S762,二甲双胍,君力达
L2_62,S763,二甲双胍,君士达
L2_62,S764,二甲双胍,君士达新
L2_62,S765,二甲双胍,力乐尔
L2_62,S766,二甲双胍,立克糖
L2_62,S767,二甲双胍,麦克罗辛
L2_62,S768,二甲双胍,麦特美
L2_62,S769,二甲双胍,美哒灵
L2_62,S770,二甲双胍,美迪康
L2_62,S771,二甲双胍,齐佶
L2_62,S772,二甲双胍,清旷
L2_62,S773,二甲双胍,仁欣
L2_62,S774,二甲双胍,瑞久
L2_62,S775,二甲双胍,三肖平
L2_62,S776,二甲双胍,山姆士
L2_62,S777,二甲双胍,圣特
L2_62,S778,二甲双胍,圣妥
L2_62,S779,二甲双胍,泰白
L2_62,S780,二甲双胍,唐必呋
L2_62,S781,二甲双胍,唐格
L2_62,S782,二甲双胍,唐落
L2_62,S783,二甲双胍,唐坦
L2_62,S784,二甲双胍,欣舒施宁
L2_62,S785,二甲双胍,欣唐屏
L2_62,S786,二甲双胍,盐酸二甲双胍
L2_62,S787,二甲双胍,盐酸二甲双胍肠溶胶囊
L2_62,S788,二甲双胍,盐酸二甲双胍肠溶片
L2_62,S789,二甲双胍,盐酸二甲双胍缓释片
L2_62,S790,二甲双胍,盐酸二甲双胍胶囊
L2_62,S791,二甲双胍,盐酸二甲双胍片
L2_62,S792,二甲双胍,伊众捷
L2_62,S793,二甲双胍,亿恒
L2_62,S794,二甲双胍,悦康唐泰平
L2_62,S795,二甲双胍,众氏得
L2_62,S796,二甲双胍,盐酸苯乙双胍片
L2_62,S797,二甲双胍,苯乙双胍
L2_63,S798,α-葡萄糖苷酶抑制剂,α-葡萄糖苷酶抑制剂
L2_63,S799,α-葡萄糖苷酶抑制剂,贝希
L2_63,S800,α-葡萄糖苷酶抑制剂,拜唐苹
L2_63,S801,α-葡萄糖苷酶抑制剂,卡博平
L2_63,S802,α-葡萄糖苷酶抑制剂,奥恬苹
L2_63,S803,α-葡萄糖苷酶抑制剂,来平
L2_63,S804,α-葡萄糖苷酶抑制剂,米格列醇片
L2_63,S805,α-葡萄糖苷酶抑制剂,安立泰
L2_63,S806,α-葡萄糖苷酶抑制剂,拜宁
L2_63,S807,α-葡萄糖苷酶抑制剂,倍欣
L2_63,S808,α-葡萄糖苷酶抑制剂,华怡平
L2_63,S809,α-葡萄糖苷酶抑制剂,家能
L2_63,S810,α-葡萄糖苷酶抑制剂,介容
L2_63,S811,α-葡萄糖苷酶抑制剂,浦定
L2_63,S812,α-葡萄糖苷酶抑制剂,伏格列波糖咀嚼片
L2_63,S813,α-葡萄糖苷酶抑制剂,伏格列波糖片
L2_63,S814,α-葡萄糖苷酶抑制剂,伏格列波糖片
L2_63,S815,α-葡萄糖苷酶抑制剂,伏格列波糖
L2_63,S816,α-葡萄糖苷酶抑制剂,伏格列波糖片
L2_63,S817,α-葡萄糖苷酶抑制剂,伏格列波糖片
L2_63,S818,α-葡萄糖苷酶抑制剂,万苏迪
L2_63,S819,α-葡萄糖苷酶抑制剂,惜康
L2_63,S820,α-葡萄糖苷酶抑制剂,阿卡波糖
L2_63,S821,α-葡萄糖苷酶抑制剂,米格列醇
L2_63,S822,α-葡萄糖苷酶抑制剂,伏格列波糖
L2_64,S823,胰岛素促泌剂,胰岛素促泌剂
L2_64,S824,胰岛素促泌剂,磺脲
L2_64,S825,胰岛素促泌剂,格列奈
L2_64,S826,胰岛素促泌剂,瑞格列奈
L2_64,S827,胰岛素促泌剂,米格列奈
L2_64,S828,胰岛素促泌剂,那格列奈
L2_64,S829,胰岛素促泌剂,格列本脲
L2_64,S830,胰岛素促泌剂,格列吡嗪
L2_64,S831,胰岛素促泌剂,格列喹酮
L2_64,S832,胰岛素促泌剂,格列美脲
L2_64,S833,胰岛素促泌剂,格列齐特
L2_64,S834,胰岛素促泌剂,格列本脲片
L2_64,S835,胰岛素促泌剂,达尔得
L2_64,S836,胰岛素促泌剂,达美康
L2_64,S837,胰岛素促泌剂,弗莱因
L2_64,S838,胰岛素促泌剂,格列齐特缓释胶囊
L2_64,S839,胰岛素促泌剂,格列齐特缓释片
L2_64,S840,胰岛素促泌剂,格列齐特胶囊
L2_64,S841,胰岛素促泌剂,格列齐特片
L2_64,S842,胰岛素促泌剂,格列齐特片(II)
L2_64,S843,胰岛素促泌剂,格列齐特片II
L2_64,S844,胰岛素促泌剂,弘旭阳
L2_64,S845,胰岛素促泌剂,佳淘
L2_64,S846,胰岛素促泌剂,嘉健唐迪
L2_64,S847,胰岛素促泌剂,利宁格
L2_64,S848,胰岛素促泌剂,列克
L2_64,S849,胰岛素促泌剂,诺列
L2_64,S850,胰岛素促泌剂,瑞迈
L2_64,S851,胰岛素促泌剂,梳降糖
L2_64,S852,胰岛素促泌剂,替达美
L2_64,S853,胰岛素促泌剂,阿茉立
L2_64,S854,胰岛素促泌剂,安多美
L2_64,S855,胰岛素促泌剂,安尼平
L2_64,S856,胰岛素促泌剂,迪北
L2_64,S857,胰岛素促泌剂,格列美脲分散片
L2_64,S858,胰岛素促泌剂,格列美脲口腔崩解片
L2_64,S859,胰岛素促泌剂,佳和洛
L2_64,S860,胰岛素促泌剂,科德平
L2_64,S861,胰岛素促泌剂,力贻苹
L2_64,S862,胰岛素促泌剂,普唐苹
L2_64,S863,胰岛素促泌剂,瑞平
L2_64,S864,胰岛素促泌剂,圣平
L2_64,S865,胰岛素促泌剂,唐弗
L2_64,S866,胰岛素促泌剂,万苏平
L2_64,S867,胰岛素促泌剂,亚莫利
L2_64,S868,胰岛素促泌剂,伊瑞
L2_64,S869,胰岛素促泌剂,佑苏
L2_64,S870,胰岛素促泌剂,安达
L2_64,S871,胰岛素促泌剂,迪沙
L2_64,S872,胰岛素促泌剂,格迪
L2_64,S873,胰岛素促泌剂,格列吡嗪
L2_64,S874,胰岛素促泌剂,格列吡嗪胶囊
L2_64,S875,胰岛素促泌剂,格列吡嗪口腔崩解片
L2_64,S876,胰岛素促泌剂,格列吡嗪片
L2_64,S877,胰岛素促泌剂,捷贝
L2_64,S878,胰岛素促泌剂,乐透福
L2_64,S879,胰岛素促泌剂,麦林格
L2_64,S880,胰岛素促泌剂,曼迪宝
L2_64,S881,胰岛素促泌剂,美吡达
L2_64,S882,胰岛素促泌剂,灭特尼
L2_64,S883,胰岛素促泌剂,秦苏
L2_64,S884,胰岛素促泌剂,瑞易宁
L2_64,S885,胰岛素促泌剂,唐贝克
L2_64,S886,胰岛素促泌剂,唐能
L2_64,S887,胰岛素促泌剂,棠格列
L2_64,S888,胰岛素促泌剂,西博格
L2_64,S889,胰岛素促泌剂,依必达
L2_64,S890,胰岛素促泌剂,益定舒
L2_64,S891,胰岛素促泌剂,优哒灵
L2_64,S892,胰岛素促泌剂,元坦
L2_64,S893,胰岛素促泌剂,智唐
L2_64,S894,胰岛素促泌剂,格列喹酮分散片
L2_64,S895,胰岛素促泌剂,格列喹酮片
L2_64,S896,胰岛素促泌剂,捷适
L2_64,S897,胰岛素促泌剂,糖适平
L2_64,S898,胰岛素促泌剂,甲苯磺丁脲片
L2_64,S899,胰岛素促泌剂,格列本脲
L2_64,S900,胰岛素促泌剂,格列齐特
L2_64,S901,胰岛素促泌剂,格列美脲
L2_64,S902,胰岛素促泌剂,格列吡嗪
L2_64,S903,胰岛素促泌剂,格列喹酮
L2_64,S904,胰岛素促泌剂,甲苯磺丁脲
L2_64,S905,胰岛素促泌剂,法艾斯
L2_64,S906,胰岛素促泌剂,法迪
L2_64,S907,胰岛素促泌剂,快如妥
L2_64,S908,胰岛素促泌剂,米格列奈钙片
L2_64,S909,胰岛素促泌剂,诺唐平
L2_64,S910,胰岛素促泌剂,唐奥
L2_64,S911,胰岛素促泌剂,安唐平
L2_64,S912,胰岛素促泌剂,贝加
L2_64,S913,胰岛素促泌剂,丹平
L2_64,S914,胰岛素促泌剂,迪方
L2_64,S915,胰岛素促泌剂,芙格清
L2_64,S916,胰岛素促泌剂,可宾
L2_64,S917,胰岛素促泌剂,拉姆
L2_64,S918,胰岛素促泌剂,罗愉
L2_64,S919,胰岛素促泌剂,那格列奈分散片
L2_64,S920,胰岛素促泌剂,那格列奈片
L2_64,S921,胰岛素促泌剂,齐复
L2_64,S922,胰岛素促泌剂,唐力
L2_64,S923,胰岛素促泌剂,唐瑞
L2_64,S924,胰岛素促泌剂,唐易
L2_64,S925,胰岛素促泌剂,孚来迪
L2_64,S926,胰岛素促泌剂,诺和龙
L2_64,S927,胰岛素促泌剂,瑞格列奈片
L2_64,S928,胰岛素促泌剂,万生力平
L2_64,S929,胰岛素促泌剂,米格列奈
L2_64,S930,胰岛素促泌剂,那格列奈
L2_64,S931,胰岛素促泌剂,瑞格列奈
L2_65,S932,DPP-4抑制剂,DPP-4抑制剂
L2_65,S933,DPP-4抑制剂,DPP4
L2_65,S934,DPP-4抑制剂,西格列汀
L2_65,S935,DPP-4抑制剂,阿格列汀
L2_65,S936,DPP-4抑制剂,利格列汀
L2_65,S937,DPP-4抑制剂,沙格列汀
L2_65,S938,DPP-4抑制剂,维格列汀
L2_65,S939,DPP-4抑制剂,尼欣那
L2_65,S940,DPP-4抑制剂,欧唐宁
L2_65,S941,DPP-4抑制剂,安立泽
L2_65,S942,DPP-4抑制剂,捷诺维
L2_65,S943,DPP-4抑制剂,佳维乐
L2_66,S944,SGLT2,SGLT2
L2_66,S945,SGLT2,SGLT2抑制剂
L2_66,S946,SGLT2,坎格列净
L2_66,S947,SGLT2,达格列净
L2_66,S948,SGLT2,依帕列净
L2_66,S949,SGLT2,欧唐静
L2_66,S950,SGLT2,安达唐
L2_67,S951,TZDs,TZDs
L2_67,S952,TZDs,吡格列酮
L2_67,S953,TZDs,艾可拓
L2_67,S954,TZDs,胰岛素增敏剂
L2_67,S955,TZDs,TZD
L2_67,S956,TZDs,罗格列酮
L2_67,S957,TZDs,艾可拓
L2_67,S958,TZDs,艾汀
L2_67,S959,TZDs,安可妥
L2_67,S960,TZDs,安龙平
L2_67,S961,TZDs,贝唐宁
L2_67,S962,TZDs,顿灵
L2_67,S963,TZDs,佳普喜
L2_67,S964,TZDs,卡司平
L2_67,S965,TZDs,凯宝维元
L2_67,S966,TZDs,可成
L2_67,S967,TZDs,列洛
L2_67,S968,TZDs,欧迪贝
L2_67,S969,TZDs,倩尔
L2_67,S970,TZDs,瑞格临
L2_67,S971,TZDs,瑞彤
L2_67,S972,TZDs,泰洛平
L2_67,S973,TZDs,唐敏
L2_67,S974,TZDs,万苏敏
L2_67,S975,TZDs,盐酸吡格列酮分散片
L2_67,S976,TZDs,盐酸吡格列酮片
L2_67,S977,TZDs,夷友
L2_67,S978,TZDs,爱能
L2_67,S979,TZDs,奥洛华
L2_67,S980,TZDs,酒石酸罗格列酮分散片
L2_67,S981,TZDs,酒石酸罗格列酮胶囊
L2_67,S982,TZDs,科能
L2_67,S983,TZDs,洛各单
L2_67,S984,TZDs,耐迪
L2_67,S985,TZDs,圣敏
L2_67,S986,TZDs,太罗
L2_67,S987,TZDs,维戈洛
L2_67,S988,TZDs,文迪雅
L2_67,S989,TZDs,宜力喜
L2_68,S990,GLP1,GLP1
L2_68,S991,GLP1,GLP1-RA
L2_68,S992,GLP1,GLP-1 RA
L2_68,S993,GLP1,GLP1RA
L2_68,S994,GLP1,GLP-1RAs
L2_68,S995,GLP1,GLP-1类似物
L2_68,S996,GLP1,GLP1受体激动剂
L2_68,S997,GLP1,Semaglutide
L2_68,S998,GLP1,Taspoglutide
L2_68,S999,GLP1,LIRA-DPP-4
L2_68,S1000,GLP1,DUAL VII
L2_68,S1001,GLP1,SUSTAIN
L2_68,S1002,GLP1,LEADER研究
L2_68,S1003,GLP1,IDegLira
L2_68,S1004,GLP1,OG217SC
L2_68,S1005,GLP1,SCALE研究
L2_68,S1006,GLP1,GLP-1R/GCGR
L2_68,S1007,GLP1,贝那鲁肽
L2_68,S1008,GLP1,艾塞那肽
L2_68,S1009,GLP1,艾塞那肽
L2_68,S1010,GLP1,利拉鲁肽
L2_68,S1011,GLP1,度拉糖肽
L2_68,S1012,GLP1,阿必鲁肽
L2_68,S1013,GLP1,利斯那肽
L2_68,S1014,GLP1,谊生泰
L2_68,S1015,GLP1,百达扬
L2_68,S1016,GLP1,百泌达
L2_68,S1017,GLP1,诺和力
L2_68,S1018,GLP1,GLP-1
L2_68,S1019,GLP1,GIP
L2_68,S1020,GLP1,脂代谢
L2_68,S1021,GLP1,脂肪分布
L2_68,S1022,GLP1,GLP-1
L2_68,S1023,GLP1,GLP-1敏感性
L2_68,S1024,GLP1,肠促胰素类药物
L2_69,S1025,德谷胰岛素,德谷胰岛素
L2_69,S1026,德谷胰岛素,诺和达
L2_69,S1027,德谷胰岛素,德谷胰岛素注射液
L2_69,S1028,德谷胰岛素,德谷
L2_70,S1029,地特胰岛素,地特胰岛素
L2_70,S1030,地特胰岛素,诺和平
L2_71,S1031,甘精胰岛素,甘精胰岛素
L2_71,S1032,甘精胰岛素,Iglar
L2_71,S1033,甘精胰岛素,来得时
L2_72,S1034,门冬胰岛素,门冬胰岛素
L2_72,S1035,门冬胰岛素,门冬胰岛素30
L2_72,S1036,门冬胰岛素,门冬
L2_73,S1037,重组人胰岛素,重组人胰岛素
L2_73,S1038,重组人胰岛素,生物合成人胰岛素
L2_73,S1039,重组人胰岛素,人胰岛素
L2_74,S1040,人胰岛素类似物,人胰岛素类似物
L2_74,S1041,人胰岛素类似物,胰岛素类似物
L2_74,S1042,人胰岛素类似物,类似物胰岛素
L2_75,S1043,基础胰岛素,基础胰岛素
L2_75,S1044,基础胰岛素,长效胰岛素
L2_75,S1045,基础胰岛素,诺和平
L2_75,S1046,基础胰岛素,来得时
L2_75,S1047,基础胰岛素,长秀霖
L2_75,S1048,基础胰岛素,甘舒霖N
L2_75,S1049,基础胰岛素,诺和灵 N
L2_75,S1050,基础胰岛素,诺和灵N
L2_75,S1051,基础胰岛素,优泌林 N
L2_75,S1052,基础胰岛素,优思灵 N
L2_75,S1053,基础胰岛素,重和林 N
L2_75,S1054,基础胰岛素,胰岛素制剂
L2_76,S1055,短效/速效胰岛素,速效胰岛素
L2_76,S1056,短效/速效胰岛素,速效胰岛素类似物
L2_76,S1057,短效/速效胰岛素,餐时胰岛素
L2_76,S1058,短效/速效胰岛素,甘舒霖 R
L2_76,S1059,短效/速效胰岛素,诺和灵 R
L2_76,S1060,短效/速效胰岛素,万邦林R
L2_76,S1061,短效/速效胰岛素,优泌林R
L2_76,S1062,短效/速效胰岛素,优思灵 R
L2_76,S1063,短效/速效胰岛素,重和林 R
L2_76,S1064,短效/速效胰岛素,速秀霖
L2_76,S1065,短效/速效胰岛素,优泌乐
L2_77,S1066,预混胰岛素,预混胰岛素
L2_77,S1067,预混胰岛素,预混人胰岛素
L2_77,S1068,预混胰岛素,预混胰岛素类似物
L2_77,S1069,预混胰岛素,预混胰岛素治疗方案
L2_77,S1070,预混胰岛素,诺和锐30
L2_77,S1071,预混胰岛素,诺和锐50
L2_77,S1072,预混胰岛素,甘舒霖30R
L2_77,S1073,预混胰岛素,甘舒霖40R
L2_77,S1074,预混胰岛素,甘舒霖50R
L2_77,S1075,预混胰岛素,诺和灵 30R
L2_77,S1076,预混胰岛素,诺和灵 50R
L2_77,S1077,预混胰岛素,优泌林 70/30
L2_77,S1078,预混胰岛素,优思灵 30R
L2_77,S1079,预混胰岛素,优思灵 50R
L2_77,S1080,预混胰岛素,重和林 M30
L2_77,S1081,预混胰岛素,速秀霖25
L2_77,S1082,预混胰岛素,优泌乐25
L2_77,S1083,预混胰岛素,优泌乐50
L2_77,S1084,预混胰岛素,万苏林 30R
L2_78,S1085,胰岛素笔/注射器,胰岛素笔/注射器
L2_78,S1086,胰岛素笔/注射器,胰岛素笔
L2_78,S1087,胰岛素笔/注射器,注射器
L2_78,S1088,胰岛素笔/注射器,胰岛素注射器
L2_79,S1089,胰岛素泵,胰岛素泵
L2_79,S1090,胰岛素泵,泵
L2_80,S1091,胰岛素使用方法,胰岛素使用方法
L2_80,S1092,胰岛素使用方法,胰岛素选择
L2_80,S1093,胰岛素使用方法,胰岛素分类
L2_80,S1094,胰岛素使用方法,胰岛素剂量
L2_80,S1095,胰岛素使用方法,胰岛素简介
L2_80,S1096,胰岛素使用方法,胰岛素增量
L2_80,S1097,胰岛素使用方法,胰岛素治疗
L2_80,S1098,胰岛素使用方法,胰岛素注射
L2_80,S1099,胰岛素使用方法,胰岛素常见不良反应
L2_80,S1100,胰岛素使用方法,静滴敏感
L2_80,S1101,胰岛素使用方法,皮下注射
L2_80,S1102,胰岛素使用方法,基础输注率
L2_80,S1103,胰岛素使用方法,两针方案
L2_80,S1104,胰岛素使用方法,4针方案
L2_80,S1105,胰岛素使用方法,胰岛素效果
L2_80,S1106,胰岛素使用方法,增重
L2_80,S1107,胰岛素使用方法,打胰岛素
L2_81,S1108,起始胰岛素治疗,起始胰岛素治疗
L2_81,S1109,起始胰岛素治疗,起始
L2_81,S1110,起始胰岛素治疗,起始方案
L2_81,S1111,起始胰岛素治疗,起始剂量
L2_81,S1112,起始胰岛素治疗,起始治疗
L2_81,S1113,起始胰岛素治疗,起始调节
L2_81,S1114,起始胰岛素治疗,启动剂量调整
L2_81,S1115,起始胰岛素治疗,启动胰岛素治疗
L2_81,S1116,起始胰岛素治疗,时启动
L2_81,S1117,起始胰岛素治疗,忘记注射
L2_82,S1118,胰岛素强化治疗,胰岛素强化治疗
L2_82,S1119,胰岛素强化治疗,强化治疗
L2_82,S1120,胰岛素强化治疗,强化治疗方案
L2_82,S1121,胰岛素强化治疗,胰岛素强化
L2_82,S1122,胰岛素强化治疗,基础餐时
L2_82,S1123,胰岛素强化治疗,基础-餐时
L2_82,S1124,胰岛素强化治疗,强化模式
L2_82,S1125,胰岛素强化治疗,强化降糖
L2_83,S1126,糖尿病患者教育,糖尿病患者教育
L2_83,S1127,糖尿病患者教育,同伴支持
L2_83,S1128,糖尿病患者教育,患者教育
L2_83,S1129,糖尿病患者教育,患教
L2_83,S1130,糖尿病患者教育,男女防糖
L2_84,S1131,数据统计,RCT
L2_84,S1132,数据统计,RWE
L2_84,S1133,数据统计,指数排名
L2_84,S1134,数据统计,发病率
L2_84,S1135,数据统计,死亡率
L2_84,S1136,数据统计,ZJU指数
L2_84,S1137,数据统计,种族差异
L2_84,S1138,数据统计,糖尿病大数据
L2_84,S1139,数据统计,中国证据
L2_84,S1140,数据统计,糖尿病分布
L2_84,S1141,数据统计,地域差异
L2_84,S1142,数据统计,人群
L2_84,S1143,数据统计,东西方
L2_84,S1144,数据统计,糖尿病代谢谱
L2_84,S1145,数据统计,随机双盲空白对照期临床试验
L2_84,S1146,数据统计,Trial
L2_84,S1147,数据统计,临床综述
L2_84,S1148,数据统计,中国基诺族
L2_84,S1149,数据统计,前世今生
L2_84,S1150,数据统计,血糖生成指数
L2_84,S1151,数据统计,Lancet
L2_84,S1152,数据统计,作用机制
L2_84,S1153,数据统计,临床应用机制探讨
L2_84,S1154,数据统计,数据统计
L2_84,S1155,数据统计,CCD
L2_84,S1156,数据统计,RoH半数规律模型
L2_84,S1157,数据统计,健康经济简报
L2_85,S1158,临床分析/病例分析,临床分析
L2_85,S1159,临床分析/病例分析,系统评价meta分析
L2_85,S1160,临床分析/病例分析,相关危险因素分析
L2_85,S1161,临床分析/病例分析,效果分析
L2_85,S1162,临床分析/病例分析,应用价值分析
L2_85,S1163,临床分析/病例分析,原因分析
L2_85,S1164,临床分析/病例分析,原因分析应对
L2_85,S1165,临床分析/病例分析,专题讨论
L2_85,S1166,临床分析/病例分析,荟萃
L2_85,S1167,临床分析/病例分析,机制研究
L2_85,S1168,临床分析/病例分析,疗效对比研究
L2_85,S1169,临床分析/病例分析,疗效观察
L2_85,S1170,临床分析/病例分析,临床研究
L2_85,S1171,临床分析/病例分析,临床意义
L2_85,S1172,临床分析/病例分析,效果观察
L2_85,S1173,临床分析/病例分析,效果研究
L2_85,S1174,临床分析/病例分析,研究
L2_85,S1175,临床分析/病例分析,临床实验
L2_85,S1176,临床分析/病例分析,病例分享
L2_86,S1177,指南,指南
L2_86,S1178,指南,糖尿病指南
L2_86,S1179,指南,糖尿病防治指南
L2_86,S1180,指南,ADA
L2_86,S1181,指南,AACE
L2_86,S1182,指南,ACE
L2_86,S1183,指南,CDS
L2_86,S1184,指南,美国临床内分泌医师协会
L2_86,S1185,指南,IDF
L2_86,S1186,指南,美国糖尿病管理指南
L2_86,S1187,指南,中国糖尿病膳食指南
L2_86,S1188,指南,指南建议
L2_86,S1189,指南,指南速递
L2_86,S1190,指南,综合管理共识
L2_86,S1191,指南,专家共识解读
L2_86,S1192,指南,专家共识
L2_86,S1193,指南,看看共识说
L2_86,S1194,指南,共识
L2_86,S1195,指南,治疗方法新进展
L2_86,S1196,指南,重磅更新
L2_86,S1197,指南,最新
L2_86,S1198,指南,最新策略
L2_86,S1199,指南,最新证据
L2_86,S1200,指南,新版糖尿病防治指南
L2_86,S1201,指南,FDA批准
L2_86,S1202,指南,FDA顾问小组
L2_86,S1203,指南,研发
L2_86,S1204,指南,研究进展
L2_86,S1205,指南,研究速递
L2_86,S1206,指南,发布
L2_86,S1207,指南,进展变化
L2_86,S1208,指南,未来发展
L2_86,S1209,指南,CHMP
L2_86,S1210,指南,欧洲药品管理局人用医药产品委员会
L2_86,S1211,指南,CSE
L2_86,S1212,指南,新角度
L2_86,S1213,指南,新思路
